There are 13 pairs of portals
Starting at 32,13
Aiming for 0,11
Testing at 0: 32,13; Dist: 0
Testing at 19: 31,3; Dist: 248
Testing at 19: 27,7; Dist: 248
Testing at 19: 29,1; Dist: 248
Testing at 20: 8,1; Dist: 248
Testing at 20: 12,5; Dist: 248
Testing at 16: 2,7; Dist: 248
Testing at 16: 1,8; Dist: 248
Testing at 16: 1,2; Dist: 248
Testing at 2: 16,5; Dist: 248
Testing at 2: 15,4; Dist: 248
Testing at 3: 1,29; Dist: 248
Testing at 3: 3,9; Dist: 248
Testing at 3: 1,11; Dist: 248
Testing at 9: 19,1; Dist: 248
Testing at 8: 32,13; Dist: 248
Testing at 7: 4,13; Dist: 249
Testing at 7: 3,12; Dist: 249
Testing at 6: 27,33; Dist: 249
Testing at 6: 27,29; Dist: 249
Testing at 6: 29,35; Dist: 249
Testing at 0: 17,5; Dist: 249
Testing at 0: 15,3; Dist: 249
Testing at 1: 1,30; Dist: 249
Testing at 1: 2,11; Dist: 249
Testing at 1: 0,11; Dist: 249
Testing at 13: 18,3; Dist: 249
Testing at 13: 17,2; Dist: 249
Testing at 18: 31,39; Dist: 249
Testing at 19: 30,23; Dist: 249
Testing at 19: 31,24; Dist: 249
Testing at 19: 29,14; Dist: 249
Testing at 19: 30,37; Dist: 249
Testing at 19: 28,39; Dist: 249
Testing at 20: 31,21; Dist: 249
Testing at 19: 4,1; Dist: 249
Testing at 19: 5,2; Dist: 249
Testing at 19: 8,5; Dist: 249
Testing at 19: 9,4; Dist: 249
Testing at 20: 31,15; Dist: 249
Testing at 20: 27,37; Dist: 249
Testing at 20: 25,35; Dist: 249
Testing at 20: 21,35; Dist: 249
Testing at 19: 31,2; Dist: 249
Testing at 19: 27,8; Dist: 249
Testing at 20: 7,1; Dist: 249
Testing at 20: 11,5; Dist: 249
Testing at 16: 3,7; Dist: 249
Testing at 16: 1,9; Dist: 249
Testing at 16: 1,1; Dist: 249
Testing at 2: 17,5; Dist: 249
Testing at 2: 15,3; Dist: 249
Testing at 3: 1,30; Dist: 249
Testing at 3: 2,11; Dist: 249
Testing at 3: 0,11; Dist: 249
Testing at 9: 19,2; Dist: 249
Testing at 7: 5,13; Dist: 250
Testing at 7: 3,11; Dist: 250
Testing at 6: 28,35; Dist: 250
Testing at 0: 17,4; Dist: 250
Testing at 1: 1,31; Dist: 250
Testing at 1: 3,11; Dist: 250
Testing at 13: 19,3; Dist: 250
Testing at 13: 17,1; Dist: 250
Testing at 19: 29,23; Dist: 250
Testing at 19: 31,25; Dist: 250
Testing at 19: 29,13; Dist: 250
Testing at 19: 31,37; Dist: 250
Testing at 19: 29,39; Dist: 250
Testing at 20: 30,21; Dist: 250
Testing at 20: 31,22; Dist: 250
Testing at 19: 3,1; Dist: 250
Testing at 19: 5,3; Dist: 250
Testing at 19: 7,5; Dist: 250
Testing at 19: 9,3; Dist: 250
Testing at 20: 30,15; Dist: 250
Testing at 20: 28,37; Dist: 250
Testing at 20: 27,38; Dist: 250
Testing at 20: 21,34; Dist: 250
Testing at 19: 31,1; Dist: 250
Testing at 19: 27,9; Dist: 250
Testing at 20: 6,1; Dist: 250
Testing at 20: 7,2; Dist: 250
Testing at 20: 10,5; Dist: 250
Testing at 20: 11,6; Dist: 250
Testing at 20: 11,4; Dist: 250
Testing at 16: 2,9; Dist: 250
Testing at 16: 1,10; Dist: 250
Testing at 2: 17,4; Dist: 250
Testing at 3: 1,31; Dist: 250
Testing at 3: 3,11; Dist: 250
Testing at 9: 19,3; Dist: 250
Testing at 7: 2,11; Dist: 251
Testing at 6: 27,35; Dist: 251
Testing at 0: 17,3; Dist: 251
Testing at 1: 3,12; Dist: 251
Testing at 13: 19,2; Dist: 251
Testing at 13: 16,1; Dist: 251
Testing at 19: 31,26; Dist: 251
Testing at 19: 29,12; Dist: 251
Testing at 19: 31,38; Dist: 251
Testing at 20: 29,21; Dist: 251
Testing at 20: 31,23; Dist: 251
Testing at 20: 29,15; Dist: 251
Testing at 20: 29,37; Dist: 251
Testing at 20: 27,39; Dist: 251
Testing at 21: 32,21; Dist: 251
Testing at 20: 5,1; Dist: 251
Testing at 20: 7,3; Dist: 251
Testing at 20: 9,5; Dist: 251
Testing at 21: 32,15; Dist: 251
Testing at 20: 11,3; Dist: 251
Testing at 16: 3,9; Dist: 251
Testing at 16: 1,11; Dist: 251
Testing at 2: 17,3; Dist: 251
Testing at 3: 3,12; Dist: 251
Testing at 9: 18,3; Dist: 251
Testing at 7: 1,11; Dist: 252
Testing at 0: 18,3; Dist: 252
Testing at 0: 17,2; Dist: 252
Testing at 1: 3,13; Dist: 252
Testing at 13: 19,1; Dist: 252
Testing at 13: 15,1; Dist: 252
Testing at 19: 31,27; Dist: 252
Testing at 19: 29,11; Dist: 252
Testing at 19: 31,39; Dist: 252
Testing at 20: 30,23; Dist: 252
Testing at 20: 31,24; Dist: 252
Testing at 20: 29,14; Dist: 252
Testing at 20: 30,37; Dist: 252
Testing at 20: 28,39; Dist: 252
Testing at 21: 31,21; Dist: 252
Testing at 20: 4,1; Dist: 252
Testing at 20: 5,2; Dist: 252
Testing at 20: 8,5; Dist: 252
Testing at 20: 9,4; Dist: 252
Testing at 21: 31,15; Dist: 252
Testing at 16: 2,11; Dist: 252
Testing at 16: 0,11; Dist: 252
Testing at 2: 18,3; Dist: 252
Testing at 2: 17,2; Dist: 252
Testing at 3: 3,13; Dist: 252
Testing at 9: 17,3; Dist: 252
Testing at 7: 0,11; Dist: 253
Testing at 7: 1,10; Dist: 253
Testing at 0: 19,3; Dist: 253
Testing at 0: 17,1; Dist: 253
Testing at 1: 4,13; Dist: 253
Testing at 1: 2,13; Dist: 253
Testing at 13: 19,0; Dist: 253
Testing at 19: 30,27; Dist: 253
Testing at 19: 31,28; Dist: 253
Testing at 19: 28,11; Dist: 253
Testing at 19: 29,10; Dist: 253
Testing at 20: 29,23; Dist: 253
Testing at 20: 31,25; Dist: 253
Testing at 20: 29,13; Dist: 253
Testing at 20: 31,37; Dist: 253
Testing at 20: 29,39; Dist: 253
Testing at 21: 30,21; Dist: 253
Testing at 21: 31,22; Dist: 253
Testing at 20: 3,1; Dist: 253
Testing at 20: 5,3; Dist: 253
Testing at 20: 7,5; Dist: 253
Testing at 20: 9,3; Dist: 253
Testing at 21: 30,15; Dist: 253
Testing at 16: 3,11; Dist: 253
Testing at 2: 19,3; Dist: 253
Testing at 2: 17,1; Dist: 253
Testing at 3: 4,13; Dist: 253
Testing at 3: 2,13; Dist: 253
Testing at 9: 17,4; Dist: 253
Testing at 9: 17,2; Dist: 253
Testing at 7: 1,9; Dist: 254
Testing at 0: 19,2; Dist: 254
Testing at 0: 16,1; Dist: 254
Testing at 1: 5,13; Dist: 254
Testing at 1: 1,13; Dist: 254
Testing at 12: 26,15; Dist: 254
Testing at 19: 29,27; Dist: 254
Testing at 19: 31,29; Dist: 254
Testing at 19: 27,11; Dist: 254
Testing at 19: 29,9; Dist: 254
Testing at 20: 31,26; Dist: 254
Testing at 20: 29,12; Dist: 254
Testing at 20: 31,38; Dist: 254
Testing at 21: 29,21; Dist: 254
Testing at 21: 31,23; Dist: 254
Testing at 21: 29,15; Dist: 254
Testing at 16: 3,12; Dist: 254
Testing at 2: 19,2; Dist: 254
Testing at 2: 16,1; Dist: 254
Testing at 3: 5,13; Dist: 254
Testing at 3: 1,13; Dist: 254
Testing at 9: 17,5; Dist: 254
Testing at 9: 17,1; Dist: 254
Testing at 7: 2,9; Dist: 255
Testing at 7: 1,8; Dist: 255
Testing at 0: 19,1; Dist: 255
Testing at 0: 15,1; Dist: 255
Testing at 1: 0,13; Dist: 255
Testing at 12: 27,15; Dist: 255
Testing at 19: 28,27; Dist: 255
Testing at 19: 29,26; Dist: 255
Testing at 19: 31,30; Dist: 255
Testing at 19: 27,12; Dist: 255
Testing at 19: 30,9; Dist: 255
Testing at 20: 31,27; Dist: 255
Testing at 20: 29,11; Dist: 255
Testing at 20: 31,39; Dist: 255
Testing at 21: 30,23; Dist: 255
Testing at 21: 31,24; Dist: 255
Testing at 21: 29,14; Dist: 255
Testing at 16: 3,13; Dist: 255
Testing at 2: 19,1; Dist: 255
Testing at 2: 15,1; Dist: 255
Testing at 3: 0,13; Dist: 255
Testing at 9: 16,5; Dist: 255
Testing at 9: 16,1; Dist: 255
Testing at 7: 3,9; Dist: 256
Testing at 7: 1,7; Dist: 256
Testing at 0: 19,0; Dist: 256
Testing at 0: 26,27; Dist: 256
Testing at 12: 27,14; Dist: 256
Testing at 19: 27,27; Dist: 256
Testing at 19: 29,25; Dist: 256
Testing at 19: 31,31; Dist: 256
Testing at 19: 27,13; Dist: 256
Testing at 19: 31,9; Dist: 256
Testing at 20: 30,27; Dist: 256
Testing at 20: 31,28; Dist: 256
Testing at 20: 28,11; Dist: 256
Testing at 20: 29,10; Dist: 256
Testing at 21: 29,23; Dist: 256
Testing at 21: 31,25; Dist: 256
Testing at 21: 29,13; Dist: 256
Testing at 16: 4,13; Dist: 256
Testing at 16: 2,13; Dist: 256
Testing at 2: 19,0; Dist: 256
Testing at 2: 26,27; Dist: 256
Testing at 9: 15,5; Dist: 256
Testing at 9: 15,1; Dist: 256
Testing at 7: 2,7; Dist: 257
Testing at 7: 1,6; Dist: 257
Testing at 0: 27,27; Dist: 257
Testing at 12: 27,13; Dist: 257
Testing at 19: 26,27; Dist: 257
Testing at 19: 27,26; Dist: 257
Testing at 19: 30,31; Dist: 257
Testing at 19: 31,32; Dist: 257
Testing at 19: 27,14; Dist: 257
Testing at 19: 31,10; Dist: 257
Testing at 20: 29,27; Dist: 257
Testing at 20: 31,29; Dist: 257
Testing at 20: 27,11; Dist: 257
Testing at 20: 29,9; Dist: 257
Testing at 21: 31,26; Dist: 257
Testing at 21: 29,12; Dist: 257
Testing at 16: 5,13; Dist: 257
Testing at 16: 1,13; Dist: 257
Testing at 1: 26,15; Dist: 257
Testing at 2: 27,27; Dist: 257
Testing at 9: 15,6; Dist: 257
Testing at 9: 15,4; Dist: 257
Testing at 7: 3,7; Dist: 258
Testing at 7: 1,5; Dist: 258
Testing at 0: 28,27; Dist: 258
Testing at 0: 27,26; Dist: 258
Testing at 12: 27,12; Dist: 258
Testing at 20: 0,13; Dist: 258
Testing at 19: 27,25; Dist: 258
Testing at 19: 29,31; Dist: 258
Testing at 19: 31,33; Dist: 258
Testing at 19: 27,15; Dist: 258
Testing at 19: 31,11; Dist: 258
Testing at 20: 28,27; Dist: 258
Testing at 20: 29,26; Dist: 258
Testing at 20: 31,30; Dist: 258
Testing at 20: 27,12; Dist: 258
Testing at 20: 30,9; Dist: 258
Testing at 21: 31,27; Dist: 258
Testing at 21: 29,11; Dist: 258
Testing at 16: 0,13; Dist: 258
Testing at 1: 27,15; Dist: 258
Testing at 2: 28,27; Dist: 258
Testing at 2: 27,26; Dist: 258
Testing at 10: 0,25; Dist: 258
Testing at 9: 15,3; Dist: 258
Testing at 7: 2,5; Dist: 259
Testing at 0: 29,27; Dist: 259
Testing at 0: 27,25; Dist: 259
Testing at 12: 27,11; Dist: 259
Testing at 20: 1,13; Dist: 259
Testing at 19: 28,31; Dist: 259
Testing at 19: 29,30; Dist: 259
Testing at 19: 30,33; Dist: 259
Testing at 19: 31,34; Dist: 259
Testing at 19: 26,15; Dist: 259
Testing at 19: 31,12; Dist: 259
Testing at 20: 27,27; Dist: 259
Testing at 20: 29,25; Dist: 259
Testing at 20: 31,31; Dist: 259
Testing at 20: 27,13; Dist: 259
Testing at 20: 31,9; Dist: 259
Testing at 21: 30,27; Dist: 259
Testing at 21: 31,28; Dist: 259
Testing at 21: 28,11; Dist: 259
Testing at 21: 29,10; Dist: 259
Testing at 15: 26,27; Dist: 259
Testing at 1: 27,14; Dist: 259
Testing at 2: 29,27; Dist: 259
Testing at 2: 27,25; Dist: 259
Testing at 10: 1,25; Dist: 259
Testing at 7: 3,5; Dist: 260
Testing at 0: 30,27; Dist: 260
Testing at 0: 29,26; Dist: 260
Testing at 12: 28,11; Dist: 260
Testing at 20: 2,13; Dist: 260
Testing at 19: 27,31; Dist: 260
Testing at 19: 29,29; Dist: 260
Testing at 19: 29,33; Dist: 260
Testing at 19: 31,35; Dist: 260
Testing at 20: 19,0; Dist: 260
Testing at 19: 31,13; Dist: 260
Testing at 20: 26,27; Dist: 260
Testing at 20: 27,26; Dist: 260
Testing at 20: 30,31; Dist: 260
Testing at 20: 31,32; Dist: 260
Testing at 20: 27,14; Dist: 260
Testing at 20: 31,10; Dist: 260
Testing at 21: 29,27; Dist: 260
Testing at 21: 31,29; Dist: 260
Testing at 21: 27,11; Dist: 260
Testing at 21: 29,9; Dist: 260
Testing at 15: 27,27; Dist: 260
Testing at 1: 27,13; Dist: 260
Testing at 2: 30,27; Dist: 260
Testing at 2: 29,26; Dist: 260
Testing at 10: 2,25; Dist: 260
Testing at 10: 1,26; Dist: 260
Testing at 7: 4,5; Dist: 261
Testing at 7: 3,4; Dist: 261
Testing at 0: 31,27; Dist: 261
Testing at 0: 29,25; Dist: 261
Testing at 12: 29,11; Dist: 261
Testing at 20: 3,13; Dist: 261
Testing at 19: 27,32; Dist: 261
Testing at 19: 27,30; Dist: 261
Testing at 19: 29,34; Dist: 261
Testing at 20: 19,1; Dist: 261
Testing at 19: 32,13; Dist: 261
Testing at 21: 0,13; Dist: 261
Testing at 20: 27,25; Dist: 261
Testing at 20: 29,31; Dist: 261
Testing at 20: 31,33; Dist: 261
Testing at 20: 27,15; Dist: 261
Testing at 20: 31,11; Dist: 261
Testing at 21: 28,27; Dist: 261
Testing at 21: 29,26; Dist: 261
Testing at 21: 31,30; Dist: 261
Testing at 21: 27,12; Dist: 261
Testing at 21: 30,9; Dist: 261
Testing at 15: 28,27; Dist: 261
Testing at 15: 27,26; Dist: 261
Testing at 1: 27,12; Dist: 261
Testing at 2: 31,27; Dist: 261
Testing at 2: 29,25; Dist: 261
Testing at 10: 3,25; Dist: 261
Testing at 10: 1,27; Dist: 261
Testing at 7: 5,5; Dist: 262
Testing at 7: 3,3; Dist: 262
Testing at 0: 31,28; Dist: 262
Testing at 0: 31,26; Dist: 262
Testing at 12: 29,12; Dist: 262
Testing at 12: 29,10; Dist: 262
Testing at 20: 4,13; Dist: 262
Testing at 20: 3,12; Dist: 262
Testing at 19: 27,33; Dist: 262
Testing at 19: 27,29; Dist: 262
Testing at 19: 29,35; Dist: 262
Testing at 20: 19,2; Dist: 262
Testing at 21: 1,13; Dist: 262
Testing at 20: 28,31; Dist: 262
Testing at 20: 29,30; Dist: 262
Testing at 20: 30,33; Dist: 262
Testing at 20: 31,34; Dist: 262
Testing at 20: 26,15; Dist: 262
Testing at 20: 31,12; Dist: 262
Testing at 21: 27,27; Dist: 262
Testing at 21: 29,25; Dist: 262
Testing at 21: 31,31; Dist: 262
Testing at 21: 27,13; Dist: 262
Testing at 21: 31,9; Dist: 262
Testing at 15: 29,27; Dist: 262
Testing at 15: 27,25; Dist: 262
Testing at 1: 27,11; Dist: 262
Testing at 2: 31,28; Dist: 262
Testing at 2: 31,26; Dist: 262
Testing at 10: 3,24; Dist: 262
Testing at 10: 1,28; Dist: 262
Testing at 7: 5,6; Dist: 263
Testing at 7: 2,3; Dist: 263
Testing at 0: 31,29; Dist: 263
Testing at 0: 31,25; Dist: 263
Testing at 12: 29,13; Dist: 263
Testing at 12: 29,9; Dist: 263
Testing at 20: 5,13; Dist: 263
Testing at 20: 3,11; Dist: 263
Testing at 19: 28,35; Dist: 263
Testing at 20: 19,3; Dist: 263
Testing at 21: 2,13; Dist: 263
Testing at 20: 27,31; Dist: 263
Testing at 20: 29,29; Dist: 263
Testing at 20: 29,33; Dist: 263
Testing at 20: 31,35; Dist: 263
Testing at 21: 19,0; Dist: 263
Testing at 20: 31,13; Dist: 263
Testing at 21: 26,27; Dist: 263
Testing at 21: 27,26; Dist: 263
Testing at 21: 30,31; Dist: 263
Testing at 21: 31,32; Dist: 263
Testing at 21: 27,14; Dist: 263
Testing at 21: 31,10; Dist: 263
Testing at 15: 30,27; Dist: 263
Testing at 15: 29,26; Dist: 263
Testing at 1: 28,11; Dist: 263
Testing at 2: 31,29; Dist: 263
Testing at 2: 31,25; Dist: 263
Testing at 10: 3,23; Dist: 263
Testing at 10: 1,29; Dist: 263
Testing at 7: 5,7; Dist: 264
Testing at 7: 1,3; Dist: 264
Testing at 0: 31,30; Dist: 264
Testing at 0: 31,24; Dist: 264
Testing at 12: 29,14; Dist: 264
Testing at 12: 30,9; Dist: 264
Testing at 20: 2,11; Dist: 264
Testing at 19: 27,35; Dist: 264
Testing at 20: 18,3; Dist: 264
Testing at 21: 3,13; Dist: 264
Testing at 20: 27,32; Dist: 264
Testing at 20: 27,30; Dist: 264
Testing at 20: 29,34; Dist: 264
Testing at 21: 19,1; Dist: 264
Testing at 20: 32,13; Dist: 264
Testing at 22: 0,13; Dist: 264
Testing at 21: 27,25; Dist: 264
Testing at 21: 29,31; Dist: 264
Testing at 21: 31,33; Dist: 264
Testing at 21: 27,15; Dist: 264
Testing at 21: 31,11; Dist: 264
Testing at 15: 31,27; Dist: 264
Testing at 15: 29,25; Dist: 264
Testing at 1: 29,11; Dist: 264
Testing at 2: 31,30; Dist: 264
Testing at 2: 31,24; Dist: 264
Testing at 10: 4,23; Dist: 264
Testing at 10: 2,23; Dist: 264
Testing at 10: 1,30; Dist: 264
Testing at 7: 5,8; Dist: 265
Testing at 7: 1,2; Dist: 265
Testing at 0: 31,31; Dist: 265
Testing at 0: 31,23; Dist: 265
Testing at 12: 29,15; Dist: 265
Testing at 12: 31,9; Dist: 265
Testing at 20: 1,11; Dist: 265
Testing at 20: 17,3; Dist: 265
Testing at 21: 4,13; Dist: 265
Testing at 21: 3,12; Dist: 265
Testing at 20: 27,33; Dist: 265
Testing at 20: 27,29; Dist: 265
Testing at 20: 29,35; Dist: 265
Testing at 21: 19,2; Dist: 265
Testing at 22: 1,13; Dist: 265
Testing at 21: 28,31; Dist: 265
Testing at 21: 29,30; Dist: 265
Testing at 21: 30,33; Dist: 265
Testing at 21: 31,34; Dist: 265
Testing at 21: 26,15; Dist: 265
Testing at 21: 31,12; Dist: 265
Testing at 15: 31,28; Dist: 265
Testing at 15: 31,26; Dist: 265
Testing at 1: 29,12; Dist: 265
Testing at 1: 29,10; Dist: 265
Testing at 2: 31,31; Dist: 265
Testing at 2: 31,23; Dist: 265
Testing at 10: 5,23; Dist: 265
Testing at 10: 1,23; Dist: 265
Testing at 10: 1,31; Dist: 265
Testing at 7: 5,9; Dist: 266
Testing at 7: 1,1; Dist: 266
Testing at 0: 30,31; Dist: 266
Testing at 0: 31,32; Dist: 266
Testing at 0: 30,23; Dist: 266
Testing at 0: 31,22; Dist: 266
Testing at 12: 30,15; Dist: 266
Testing at 12: 31,10; Dist: 266
Testing at 20: 0,11; Dist: 266
Testing at 20: 1,10; Dist: 266
Testing at 20: 17,4; Dist: 266
Testing at 20: 17,2; Dist: 266
Testing at 21: 5,13; Dist: 266
Testing at 21: 3,11; Dist: 266
Testing at 20: 28,35; Dist: 266
Testing at 21: 19,3; Dist: 266
Testing at 22: 2,13; Dist: 266
Testing at 21: 27,31; Dist: 266
Testing at 21: 29,29; Dist: 266
Testing at 21: 29,33; Dist: 266
Testing at 21: 31,35; Dist: 266
Testing at 22: 19,0; Dist: 266
Testing at 21: 31,13; Dist: 266
Testing at 15: 31,29; Dist: 266
Testing at 15: 31,25; Dist: 266
Testing at 1: 29,13; Dist: 266
Testing at 1: 29,9; Dist: 266
Testing at 2: 30,31; Dist: 266
Testing at 2: 31,32; Dist: 266
Testing at 2: 30,23; Dist: 266
Testing at 2: 31,22; Dist: 266
Testing at 10: 5,24; Dist: 266
Testing at 7: 5,10; Dist: 267
Testing at 0: 29,31; Dist: 267
Testing at 0: 31,33; Dist: 267
Testing at 0: 29,23; Dist: 267
Testing at 0: 31,21; Dist: 267
Testing at 12: 31,15; Dist: 267
Testing at 12: 31,11; Dist: 267
Testing at 20: 1,9; Dist: 267
Testing at 20: 17,5; Dist: 267
Testing at 20: 17,1; Dist: 267
Testing at 21: 2,11; Dist: 267
Testing at 20: 27,35; Dist: 267
Testing at 21: 18,3; Dist: 267
Testing at 22: 3,13; Dist: 267
Testing at 21: 27,32; Dist: 267
Testing at 21: 27,30; Dist: 267
Testing at 21: 29,34; Dist: 267
Testing at 22: 19,1; Dist: 267
Testing at 21: 32,13; Dist: 267
Testing at 15: 31,30; Dist: 267
Testing at 15: 31,24; Dist: 267
Testing at 1: 29,14; Dist: 267
Testing at 1: 30,9; Dist: 267
Testing at 2: 29,31; Dist: 267
Testing at 2: 31,33; Dist: 267
Testing at 2: 29,23; Dist: 267
Testing at 2: 31,21; Dist: 267
Testing at 10: 5,25; Dist: 267
Testing at 7: 5,11; Dist: 268
Testing at 0: 28,31; Dist: 268
Testing at 0: 29,30; Dist: 268
Testing at 0: 30,33; Dist: 268
Testing at 0: 31,34; Dist: 268
Testing at 0: 32,21; Dist: 268
Testing at 0: 30,21; Dist: 268
Testing at 12: 32,15; Dist: 268
Testing at 12: 31,12; Dist: 268
Testing at 20: 2,9; Dist: 268
Testing at 20: 1,8; Dist: 268
Testing at 20: 16,5; Dist: 268
Testing at 20: 16,1; Dist: 268
Testing at 21: 1,11; Dist: 268
Testing at 21: 17,3; Dist: 268
Testing at 22: 4,13; Dist: 268
Testing at 22: 3,12; Dist: 268
Testing at 21: 27,33; Dist: 268
Testing at 21: 27,29; Dist: 268
Testing at 21: 29,35; Dist: 268
Testing at 22: 19,2; Dist: 268
Testing at 15: 31,31; Dist: 268
Testing at 15: 31,23; Dist: 268
Testing at 1: 29,15; Dist: 268
Testing at 1: 31,9; Dist: 268
Testing at 2: 28,31; Dist: 268
Testing at 2: 29,30; Dist: 268
Testing at 2: 30,33; Dist: 268
Testing at 2: 31,34; Dist: 268
Testing at 2: 32,21; Dist: 268
Testing at 2: 30,21; Dist: 268
Testing at 10: 5,26; Dist: 268
Testing at 7: 6,11; Dist: 269
Testing at 0: 27,31; Dist: 269
Testing at 0: 29,29; Dist: 269
Testing at 0: 29,33; Dist: 269
Testing at 0: 31,35; Dist: 269
Testing at 0: 29,21; Dist: 269
Testing at 11: 11,6; Dist: 269
Testing at 12: 31,13; Dist: 269
Testing at 20: 3,9; Dist: 269
Testing at 20: 1,7; Dist: 269
Testing at 20: 15,5; Dist: 269
Testing at 20: 15,1; Dist: 269
Testing at 21: 0,11; Dist: 269
Testing at 21: 1,10; Dist: 269
Testing at 21: 17,4; Dist: 269
Testing at 21: 17,2; Dist: 269
Testing at 22: 5,13; Dist: 269
Testing at 22: 3,11; Dist: 269
Testing at 21: 28,35; Dist: 269
Testing at 22: 19,3; Dist: 269
Testing at 15: 30,31; Dist: 269
Testing at 15: 31,32; Dist: 269
Testing at 15: 30,23; Dist: 269
Testing at 15: 31,22; Dist: 269
Testing at 1: 30,15; Dist: 269
Testing at 1: 31,10; Dist: 269
Testing at 2: 27,31; Dist: 269
Testing at 2: 29,29; Dist: 269
Testing at 2: 29,33; Dist: 269
Testing at 2: 31,35; Dist: 269
Testing at 1: 21,34; Dist: 269
Testing at 2: 29,21; Dist: 269
Testing at 10: 5,27; Dist: 269
Testing at 8: 32,17; Dist: 270
Testing at 0: 27,32; Dist: 270
Testing at 0: 27,30; Dist: 270
Testing at 0: 29,34; Dist: 270
Testing at 11: 11,5; Dist: 270
Testing at 12: 32,13; Dist: 270
Testing at 20: 2,7; Dist: 270
Testing at 20: 1,6; Dist: 270
Testing at 20: 15,6; Dist: 270
Testing at 20: 15,4; Dist: 270
Testing at 21: 1,9; Dist: 270
Testing at 21: 17,5; Dist: 270
Testing at 21: 17,1; Dist: 270
Testing at 22: 2,11; Dist: 270
Testing at 21: 27,35; Dist: 270
Testing at 22: 18,3; Dist: 270
Testing at 15: 29,31; Dist: 270
Testing at 15: 31,33; Dist: 270
Testing at 15: 29,23; Dist: 270
Testing at 15: 31,21; Dist: 270
Testing at 1: 31,15; Dist: 270
Testing at 1: 31,11; Dist: 270
Testing at 2: 27,32; Dist: 270
Testing at 2: 27,30; Dist: 270
Testing at 2: 29,34; Dist: 270
Testing at 1: 21,35; Dist: 270
Testing at 10: 4,27; Dist: 270
Testing at 10: 5,28; Dist: 270
Testing at 8: 31,17; Dist: 271
Testing at 0: 27,33; Dist: 271
Testing at 0: 27,29; Dist: 271
Testing at 0: 29,35; Dist: 271
Testing at 11: 12,5; Dist: 271
Testing at 11: 10,5; Dist: 271
Testing at 11: 11,4; Dist: 271
Testing at 20: 3,7; Dist: 271
Testing at 20: 1,5; Dist: 271
Testing at 21: 0,25; Dist: 271
Testing at 20: 15,3; Dist: 271
Testing at 21: 2,9; Dist: 271
Testing at 21: 1,8; Dist: 271
Testing at 21: 16,5; Dist: 271
Testing at 21: 16,1; Dist: 271
Testing at 22: 1,11; Dist: 271
Testing at 22: 17,3; Dist: 271
Testing at 15: 28,31; Dist: 271
Testing at 15: 29,30; Dist: 271
Testing at 15: 30,33; Dist: 271
Testing at 15: 31,34; Dist: 271
Testing at 15: 32,21; Dist: 271
Testing at 15: 30,21; Dist: 271
Testing at 1: 32,15; Dist: 271
Testing at 1: 31,12; Dist: 271
Testing at 2: 27,33; Dist: 271
Testing at 2: 27,29; Dist: 271
Testing at 2: 29,35; Dist: 271
Testing at 1: 22,35; Dist: 271
Testing at 10: 3,27; Dist: 271
Testing at 10: 5,29; Dist: 271
Testing at 8: 30,17; Dist: 272
Testing at 8: 31,18; Dist: 272
Testing at 0: 28,35; Dist: 272
Testing at 11: 13,5; Dist: 272
Testing at 11: 9,5; Dist: 272
Testing at 11: 11,3; Dist: 272
Testing at 20: 2,5; Dist: 272
Testing at 21: 1,25; Dist: 272
Testing at 21: 3,9; Dist: 272
Testing at 21: 1,7; Dist: 272
Testing at 21: 15,5; Dist: 272
Testing at 21: 15,1; Dist: 272
Testing at 22: 0,11; Dist: 272
Testing at 22: 1,10; Dist: 272
Testing at 22: 17,4; Dist: 272
Testing at 22: 17,2; Dist: 272
Testing at 15: 27,31; Dist: 272
Testing at 15: 29,29; Dist: 272
Testing at 15: 29,33; Dist: 272
Testing at 15: 31,35; Dist: 272
Testing at 14: 21,34; Dist: 272
Testing at 15: 29,21; Dist: 272
Testing at 0: 11,6; Dist: 272
Testing at 1: 31,13; Dist: 272
Testing at 2: 28,35; Dist: 272
Testing at 1: 23,35; Dist: 272
Testing at 10: 3,28; Dist: 272
Testing at 10: 6,29; Dist: 272
Testing at 10: 5,30; Dist: 272
Testing at 8: 29,17; Dist: 273
Testing at 8: 31,19; Dist: 273
Testing at 0: 27,35; Dist: 273
Testing at 11: 13,4; Dist: 273
Testing at 11: 8,5; Dist: 273
Testing at 11: 9,4; Dist: 273
Testing at 20: 3,5; Dist: 273
Testing at 21: 2,25; Dist: 273
Testing at 21: 1,26; Dist: 273
Testing at 21: 2,7; Dist: 273
Testing at 21: 1,6; Dist: 273
Testing at 21: 15,6; Dist: 273
Testing at 21: 15,4; Dist: 273
Testing at 22: 1,9; Dist: 273
Testing at 22: 17,5; Dist: 273
Testing at 22: 17,1; Dist: 273
Testing at 15: 27,32; Dist: 273
Testing at 15: 27,30; Dist: 273
Testing at 15: 29,34; Dist: 273
Testing at 14: 21,35; Dist: 273
